referee,date,location,winner,title_bout,weight_class
Yves Lavigne,6/24/2006,"Las Vegas, Nevada, USA",Red,False,Middleweight
Mario Yamasaki,6/24/2006,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,6/24/2006,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
Steve Mazzagatti,6/24/2006,"Las Vegas, Nevada, USA",Red,True,Middleweight
Steve Mazzagatti,6/24/2006,"Las Vegas, Nevada, USA",Red,False,Middleweight
Yves Lavigne,6/24/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
John McCarthy,6/24/2006,"Las Vegas, Nevada, USA",Red,False,Lightweight
Mario Yamasaki,6/24/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Mario Yamasaki,6/24/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
John McCarthy,5/27/2006,"Los Angeles, California, USA",Red,False,CatchWeight
Herb Dean,5/27/2006,"Los Angeles, California, USA",Red,False,LightHeavyweight
John McCarthy,5/27/2006,"Los Angeles, California, USA",Red,False,Heavyweight
Steve Mazzagatti,5/27/2006,"Los Angeles, California, USA",Red,False,Welterweight
Mario Yamasaki,5/27/2006,"Los Angeles, California, USA",Red,False,Middleweight
Herb Dean,5/27/2006,"Los Angeles, California, USA",Red,False,Middleweight
Steve Mazzagatti,5/27/2006,"Los Angeles, California, USA",Red,False,Heavyweight
John McCarthy,5/27/2006,"Los Angeles, California, USA",Red,False,Lightweight
Mario Yamasaki,5/27/2006,"Los Angeles, California, USA",Red,False,Lightweight
Herb Dean,4/15/2006,"Anaheim, California, USA",Red,True,Heavyweight
John McCarthy,4/15/2006,"Anaheim, California, USA",Red,False,Heavyweight
Herb Dean,4/15/2006,"Anaheim, California, USA",Red,False,Middleweight
John McCarthy,4/15/2006,"Anaheim, California, USA",Red,False,LightHeavyweight
Marco Lopez,4/15/2006,"Anaheim, California, USA",Red,False,Welterweight
Mario Yamasaki,4/15/2006,"Anaheim, California, USA",Red,False,Welterweight
John McCarthy,4/15/2006,"Anaheim, California, USA",Red,False,LightHeavyweight
Marco Lopez,4/15/2006,"Anaheim, California, USA",Red,False,Middleweight
Mario Yamasaki,4/15/2006,"Anaheim, California, USA",Red,False,Welterweight
John McCarthy,4/6/2006,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Mario Yamasaki,4/6/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,4/6/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
John McCarthy,4/6/2006,"Las Vegas, Nevada, USA",Red,False,Middleweight
Mario Yamasaki,4/6/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Herb Dean,4/6/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,4/6/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,4/6/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,4/6/2006,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,3/4/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Steve Mazzagatti,3/4/2006,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,3/4/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,3/4/2006,"Las Vegas, Nevada, USA",Red,True,Middleweight
Yves Lavigne,3/4/2006,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Mario Yamasaki,3/4/2006,"Las Vegas, Nevada, USA",Red,False,Lightweight
Mario Yamasaki,3/4/2006,"Las Vegas, Nevada, USA",Red,False,Lightweight
John McCarthy,3/4/2006,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,2/4/2006,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Mario Yamasaki,2/4/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,2/4/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Mario Yamasaki,2/4/2006,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,2/4/2006,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
John McCarthy,2/4/2006,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Herb Dean,2/4/2006,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,2/4/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Steve Mazzagatti,2/4/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Herb Dean,1/16/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
Mario Yamasaki,1/16/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,1/16/2006,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,1/16/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,1/16/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
Mario Yamasaki,1/16/2006,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,1/16/2006,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,1/16/2006,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Mario Yamasaki,11/19/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,11/19/2005,"Las Vegas, Nevada, USA",Red,True,Middleweight
Herb Dean,11/19/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Mario Yamasaki,11/19/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,11/19/2005,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Steve Mazzagatti,11/19/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,11/19/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,11/19/2005,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Jon Schorle,11/5/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,11/5/2005,"Las Vegas, Nevada, USA",Red,True,Heavyweight
John McCarthy,11/5/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,11/5/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,11/5/2005,"Las Vegas, Nevada, USA",Red,True,Welterweight
Jon Schorle,11/5/2005,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,11/5/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,10/7/2005,"Uncasville, Connecticut, USA",Red,True,Heavyweight
John McCarthy,10/7/2005,"Uncasville, Connecticut, USA",Red,False,Welterweight
Herb Dean,10/7/2005,"Uncasville, Connecticut, USA",Red,False,Heavyweight
Mario Yamasaki,10/7/2005,"Uncasville, Connecticut, USA",Red,False,LightHeavyweight
John McCarthy,10/7/2005,"Uncasville, Connecticut, USA",Red,False,Heavyweight
Herb Dean,10/7/2005,"Uncasville, Connecticut, USA",Red,False,LightHeavyweight
Mario Yamasaki,10/7/2005,"Uncasville, Connecticut, USA",Red,False,Middleweight
Steve Mazzagatti,10/3/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,10/3/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,10/3/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Steve Mazzagatti,10/3/2005,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,10/3/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Jon Schorle,10/3/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,10/3/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,8/20/2005,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Mario Yamasaki,8/20/2005,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,8/20/2005,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
Herb Dean,8/20/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,8/20/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,8/20/2005,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Steve Mazzagatti,8/20/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Mario Yamasaki,8/20/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Cecil Peoples,8/6/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,8/6/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Cecil Peoples,8/6/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Steve Mazzagatti,8/6/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,8/6/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,8/6/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,8/6/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,8/6/2005,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
John McCarthy,6/4/2005,"Atlantic City, New Jersey, USA",Red,False,Middleweight
Herb Dean,6/4/2005,"Atlantic City, New Jersey, USA",Red,True,Middleweight
John McCarthy,6/4/2005,"Atlantic City, New Jersey, USA",Red,False,Heavyweight
Mario Yamasaki,6/4/2005,"Atlantic City, New Jersey, USA",Red,False,Welterweight
Mario Yamasaki,6/4/2005,"Atlantic City, New Jersey, USA",Red,False,Welterweight
Mario Yamasaki,6/4/2005,"Atlantic City, New Jersey, USA",Red,False,Middleweight
Herb Dean,6/4/2005,"Atlantic City, New Jersey, USA",Red,False,LightHeavyweight
John McCarthy,6/4/2005,"Atlantic City, New Jersey, USA",Red,True,Heavyweight
Mario Yamasaki,4/16/2005,"Las Vegas, Nevada, USA",Red,True,Welterweight
Herb Dean,4/16/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,4/16/2005,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
Steve Mazzagatti,4/16/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,4/16/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,4/16/2005,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Herb Dean,4/16/2005,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Mario Yamasaki,4/16/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,4/9/2005,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Herb Dean,4/9/2005,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
John McCarthy,4/9/2005,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Steve Mazzagatti,4/9/2005,"Las Vegas, Nevada, USA",Red,True,Middleweight
Steve Mazzagatti,4/9/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,4/9/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,4/9/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,4/9/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
Steve Mazzagatti,4/9/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Herb Dean,2/5/2005,"Las Vegas, Nevada, USA",Red,True,Middleweight
Steve Mazzagatti,2/5/2005,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Steve Mazzagatti,2/5/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,2/5/2005,"Las Vegas, Nevada, USA",Red,True,Heavyweight
Mario Yamasaki,2/5/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
Mario Yamasaki,2/5/2005,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,2/5/2005,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Herb Dean,2/5/2005,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,2/5/2005,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,10/22/2004,"Atlantic City, New Jersey, USA",Red,False,LightHeavyweight
Herb Dean,10/22/2004,"Atlantic City, New Jersey, USA",Red,False,Welterweight
John McCarthy,10/22/2004,"Atlantic City, New Jersey, USA",Red,True,Welterweight
John McCarthy,10/22/2004,"Atlantic City, New Jersey, USA",Red,False,Middleweight
Mario Yamasaki,10/22/2004,"Atlantic City, New Jersey, USA",Red,False,LightHeavyweight
Mario Yamasaki,10/22/2004,"Atlantic City, New Jersey, USA",Red,False,Middleweight
Herb Dean,10/22/2004,"Atlantic City, New Jersey, USA",Red,False,Middleweight
John McCarthy,8/21/2004,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Mario Yamasaki,8/21/2004,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,8/21/2004,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,8/21/2004,"Las Vegas, Nevada, USA",Red,False,Middleweight
Steve Mazzagatti,8/21/2004,"Las Vegas, Nevada, USA",Red,False,Lightweight
John McCarthy,8/21/2004,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
Herb Dean,8/21/2004,"Las Vegas, Nevada, USA",Red,False,Welterweight
Mario Yamasaki,8/21/2004,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Steve Mazzagatti,6/19/2004,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,6/19/2004,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,6/19/2004,"Las Vegas, Nevada, USA",Red,False,Middleweight
Herb Dean,6/19/2004,"Las Vegas, Nevada, USA",Red,False,Middleweight
Mario Yamasaki,6/19/2004,"Las Vegas, Nevada, USA",Red,False,Lightweight
Herb Dean,6/19/2004,"Las Vegas, Nevada, USA",Red,True,Heavyweight
Mario Yamasaki,6/19/2004,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,6/19/2004,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,4/2/2004,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Mario Yamasaki,4/2/2004,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Steve Mazzagatti,4/2/2004,"Las Vegas, Nevada, USA",Red,False,Lightweight
Herb Dean,4/2/2004,"Las Vegas, Nevada, USA",Red,False,Lightweight
Herb Dean,4/2/2004,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Mario Yamasaki,4/2/2004,"Las Vegas, Nevada, USA",Red,False,Welterweight
Steve Mazzagatti,4/2/2004,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,4/2/2004,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
John McCarthy,1/31/2004,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
Steve Mazzagatti,1/31/2004,"Las Vegas, Nevada, USA",Red,False,Welterweight
Larry Landless,1/31/2004,"Las Vegas, Nevada, USA",Red,False,Lightweight
Steve Mazzagatti,1/31/2004,"Las Vegas, Nevada, USA",Red,False,Lightweight
Larry Landless,1/31/2004,"Las Vegas, Nevada, USA",Red,False,Welterweight
Mario Yamasaki,1/31/2004,"Las Vegas, Nevada, USA",Red,False,Middleweight
Mario Yamasaki,1/31/2004,"Las Vegas, Nevada, USA",Red,True,Welterweight
John McCarthy,1/31/2004,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Larry Landless,11/21/2003,"Uncasville, Connecticut, USA",Red,False,Middleweight
John McCarthy,11/21/2003,"Uncasville, Connecticut, USA",Red,False,Welterweight
John McCarthy,11/21/2003,"Uncasville, Connecticut, USA",Red,True,Welterweight
Larry Landless,11/21/2003,"Uncasville, Connecticut, USA",Red,False,Middleweight
John McCarthy,11/21/2003,"Uncasville, Connecticut, USA",Red,False,Heavyweight
Larry Landless,11/21/2003,"Uncasville, Connecticut, USA",Red,False,Lightweight
Larry Landless,11/21/2003,"Uncasville, Connecticut, USA",Red,False,Heavyweight
John McCarthy,11/21/2003,"Uncasville, Connecticut, USA",Red,False,Middleweight
Larry Landless,9/26/2003,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Steve Mazzagatti,9/26/2003,"Las Vegas, Nevada, USA",Red,False,Welterweight
Sean Brockmole,9/26/2003,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Larry Landless,9/26/2003,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,9/26/2003,"Las Vegas, Nevada, USA",Red,True,Heavyweight
John McCarthy,9/26/2003,"Las Vegas, Nevada, USA",Red,False,Lightweight
John McCarthy,9/26/2003,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
Steve Mazzagatti,9/26/2003,"Las Vegas, Nevada, USA",Red,False,Welterweight
Sean Brockmole,9/26/2003,"Las Vegas, Nevada, USA",Red,False,Lightweight
Nelson Hamilton,6/6/2003,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,6/6/2003,"Las Vegas, Nevada, USA",Red,False,Middleweight
Larry Landless,6/6/2003,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,6/6/2003,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
Larry Landless,6/6/2003,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Nelson Hamilton,6/6/2003,"Las Vegas, Nevada, USA",Red,False,Lightweight
John McCarthy,6/6/2003,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
John McCarthy,4/25/2003,"Miami, Florida, USA",Red,False,Welterweight
Larry Landless,4/25/2003,"Miami, Florida, USA",Red,False,LightHeavyweight
James Warring,4/25/2003,"Miami, Florida, USA",Red,False,Lightweight
John McCarthy,4/25/2003,"Miami, Florida, USA",Red,False,Middleweight
Jorge Alonso,4/25/2003,"Miami, Florida, USA",Red,False,Welterweight
John McCarthy,4/25/2003,"Miami, Florida, USA",Red,False,Heavyweight
John McCarthy,4/25/2003,"Miami, Florida, USA",Red,True,Welterweight
John McCarthy,4/25/2003,"Miami, Florida, USA",Red,False,Lightweight
John McCarthy,2/28/2003,"Atlantic City, New Jersey, USA",Red,True,Heavyweight
Larry Landless,2/28/2003,"Atlantic City, New Jersey, USA",Red,False,Heavyweight
John McCarthy,2/28/2003,"Atlantic City, New Jersey, USA",Red,False,Middleweight
Larry Landless,2/28/2003,"Atlantic City, New Jersey, USA",Red,False,Heavyweight
Larry Landless,2/28/2003,"Atlantic City, New Jersey, USA",Red,False,Lightweight
John McCarthy,2/28/2003,"Atlantic City, New Jersey, USA",Red,False,Heavyweight
Larry Landless,2/28/2003,"Atlantic City, New Jersey, USA",Red,False,Lightweight
Nelson Hamilton,11/22/2002,"Las Vegas, Nevada, USA",Red,False,Welterweight
Larry Landless,11/22/2002,"Las Vegas, Nevada, USA",Red,False,Welterweight
Larry Landless,11/22/2002,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Larry Landless,11/22/2002,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Nelson Hamilton,11/22/2002,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,11/22/2002,"Las Vegas, Nevada, USA",Red,True,Welterweight
John McCarthy,11/22/2002,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,11/22/2002,"Las Vegas, Nevada, USA",Red,True,LightHeavyweight
Larry Landless,9/27/2002,"Uncasville, Connecticut, USA",Red,False,Lightweight
John McCarthy,9/27/2002,"Uncasville, Connecticut, USA",Red,False,Heavyweight
Kipp Kollar,9/27/2002,"Uncasville, Connecticut, USA",Red,False,Middleweight
John McCarthy,9/27/2002,"Uncasville, Connecticut, USA",Red,True,Heavyweight
Larry Landless,9/27/2002,"Uncasville, Connecticut, USA",Red,False,Welterweight
John McCarthy,9/27/2002,"Uncasville, Connecticut, USA",Red,False,Lightweight
Kipp Kollar,9/27/2002,"Uncasville, Connecticut, USA",Red,False,Heavyweight
Larry Landless,9/27/2002,"Uncasville, Connecticut, USA",Red,False,Middleweight
John McCarthy,7/13/2002,"London, England, United Kingdom",Red,False,Heavyweight
John McCarthy,7/13/2002,"London, England, United Kingdom",Red,False,LightHeavyweight
John McCarthy,7/13/2002,"London, England, United Kingdom",Red,True,Welterweight
Larry Landless,7/13/2002,"London, England, United Kingdom",Red,False,LightHeavyweight
Larry Landless,7/13/2002,"London, England, United Kingdom",Red,False,Middleweight
John McCarthy,7/13/2002,"London, England, United Kingdom",Red,False,Lightweight
Larry Landless,7/13/2002,"London, England, United Kingdom",Red,False,LightHeavyweight
John McCarthy,6/22/2002,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
John McCarthy,6/22/2002,"Las Vegas, Nevada, USA",Red,False,Welterweight
Cecil Peoples,6/22/2002,"Las Vegas, Nevada, USA",Red,False,Lightweight
Kipp Kollar,6/22/2002,"Las Vegas, Nevada, USA",Red,False,Welterweight
Kipp Kollar,6/22/2002,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,6/22/2002,"Las Vegas, Nevada, USA",Red,False,Welterweight
Larry Landless,5/10/2002,"Bossier City, Louisiana, USA",Red,False,Lightweight
John McCarthy,5/10/2002,"Bossier City, Louisiana, USA",Red,False,Welterweight
John McCarthy,5/10/2002,"Bossier City, Louisiana, USA",Red,True,Middleweight
John McCarthy,5/10/2002,"Bossier City, Louisiana, USA",Red,False,Middleweight
Mason White,5/10/2002,"Bossier City, Louisiana, USA",Red,False,Middleweight
John McCarthy,5/10/2002,"Bossier City, Louisiana, USA",Red,False,Heavyweight
Larry Landless,5/10/2002,"Bossier City, Louisiana, USA",Red,False,Lightweight
Mason White,3/22/2002,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Larry Landless,3/22/2002,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Larry Landless,3/22/2002,"Las Vegas, Nevada, USA",Red,False,Lightweight
John McCarthy,3/22/2002,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,3/22/2002,"Las Vegas, Nevada, USA",Red,True,Welterweight
Mason White,3/22/2002,"Las Vegas, Nevada, USA",Red,False,Welterweight
John McCarthy,3/22/2002,"Las Vegas, Nevada, USA",Red,True,Heavyweight
Larry Landless,3/22/2002,"Las Vegas, Nevada, USA",Red,False,Middleweight
Larry Landless,1/11/2002,"Uncasville, Connecticut, USA",Red,False,Middleweight
Larry Landless,1/11/2002,"Uncasville, Connecticut, USA",Red,False,LightHeavyweight
Mason White,1/11/2002,"Uncasville, Connecticut, USA",Red,False,Welterweight
Larry Landless,1/11/2002,"Uncasville, Connecticut, USA",Red,False,Heavyweight
John McCarthy,1/11/2002,"Uncasville, Connecticut, USA",Red,True,Middleweight
John McCarthy,1/11/2002,"Uncasville, Connecticut, USA",Red,True,Lightweight
John McCarthy,1/11/2002,"Uncasville, Connecticut, USA",Red,False,LightHeavyweight
Mason White,1/11/2002,"Uncasville, Connecticut, USA",Red,False,Middleweight
Larry Landless,11/2/2001,"Las Vegas, Nevada, USA",Red,False,Lightweight
John McCarthy,11/2/2001,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,11/2/2001,"Las Vegas, Nevada, USA",Red,True,Welterweight
Mario Yamasaki,11/2/2001,"Las Vegas, Nevada, USA",Red,False,LightHeavyweight
Mario Yamasaki,11/2/2001,"Las Vegas, Nevada, USA",Red,False,Heavyweight
John McCarthy,11/2/2001,"Las Vegas, Nevada, USA",Red,True,Heavyweight
John McCarthy,11/2/2001,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Larry Landless,11/2/2001,"Las Vegas, Nevada, USA",Red,False,Heavyweight
Mason White,9/28/2001,"Las Vegas, Nevada, USA",Red,False,Middleweight
John McCarthy,9/28/2001,"Las Vegas, Nevada, USA",Red,True,Middleweight
